File Name,NO.,NAME,Validation Link
skc.pdf,3,Robert Voloder,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6017aaa5df23d69f_8294f9a3a7ae3c59&schid=8006&row=15&page=0
skc.pdf,,UNAVAILABLE PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6017aaa5df23d69f_8294f9a3a7ae3c59&schid=8006&row=16&page=0
skc.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6017aaa5df23d69f_8294f9a3a7ae3c59&schid=8006&row=17&page=0
skc.pdf,1,Ozzie Cisneros,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6017aaa5df23d69f_8294f9a3a7ae3c59&schid=8006&row=18&page=0
stl.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=bdc5f742404ab5b0_8294f9a3a7ae3c59&schid=8006&row=0&page=0
stl.pdf,1,Rasmus Alm,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=bdc5f742404ab5b0_8294f9a3a7ae3c59&schid=8006&row=1&page=0
stl.pdf,2,Njabulo Blom,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=bdc5f742404ab5b0_8294f9a3a7ae3c59&schid=8006&row=2&page=0
stl.pdf,3,Roman Bürki,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=bdc5f742404ab5b0_8294f9a3a7ae3c59&schid=8006&row=3&page=0
stl.pdf,4,Nikolas Dyhr,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=bdc5f742404ab5b0_8294f9a3a7ae3c59&schid=8006&row=4&page=0
stl.pdf,5,Isak Jensen*,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=bdc5f742404ab5b0_8294f9a3a7ae3c59&schid=8006&row=5&page=0
stl.pdf,6,Hosei Kijima,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=bdc5f742404ab5b0_8294f9a3a7ae3c59&schid=8006&row=6&page=0
stl.pdf,7,João Klauss,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=bdc5f742404ab5b0_8294f9a3a7ae3c59&schid=8006&row=7&page=0
stl.pdf,8,Tomas Ostrak,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=bdc5f742404ab5b0_8294f9a3a7ae3c59&schid=8006&row=8&page=0
stl.pdf,9,Selmir Pidro*,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=bdc5f742404ab5b0_8294f9a3a7ae3c59&schid=8006&row=9&page=0
stl.pdf,10,Nökkvi Thórisson,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=bdc5f742404ab5b0_8294f9a3a7ae3c59&schid=8006&row=10&page=0
stl.pdf,,DESIGNATED PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=bdc5f742404ab5b0_8294f9a3a7ae3c59&schid=8006&row=11&page=0
stl.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=bdc5f742404ab5b0_8294f9a3a7ae3c59&schid=8006&row=12&page=0
stl.pdf,1,Roman Bürki,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=bdc5f742404ab5b0_8294f9a3a7ae3c59&schid=8006&row=13&page=0
stl.pdf,2,João Klauss^,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=bdc5f742404ab5b0_8294f9a3a7ae3c59&schid=8006&row=14&page=0
stl.pdf,3,Eduard Löwen,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=bdc5f742404ab5b0_8294f9a3a7ae3c59&schid=8006&row=15&page=0
stl.pdf,U22,INITIATIVE PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=bdc5f742404ab5b0_8294f9a3a7ae3c59&schid=8006&row=16&page=0
stl.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=bdc5f742404ab5b0_8294f9a3a7ae3c59&schid=8006&row=17&page=0
stl.pdf,1,Chris Durkin,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=bdc5f742404ab5b0_8294f9a3a7ae3c59&schid=8006&row=18&page=0
stl.pdf,2,Isak Jensen*,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=bdc5f742404ab5b0_8294f9a3a7ae3c59&schid=8006&row=19&page=0
stl.pdf,3,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=bdc5f742404ab5b0_8294f9a3a7ae3c59&schid=8006&row=20&page=0
stl.pdf,,UNAVAILABLE PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=bdc5f742404ab5b0_8294f9a3a7ae3c59&schid=8006&row=21&page=0
stl.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=bdc5f742404ab5b0_8294f9a3a7ae3c59&schid=8006&row=22&page=0
stl.pdf,1,Isak Jensen,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=bdc5f742404ab5b0_8294f9a3a7ae3c59&schid=8006&row=23&page=0
stl.pdf,2,Miguel Perez,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=bdc5f742404ab5b0_8294f9a3a7ae3c59&schid=8006&row=24&page=0
stl.pdf,3,Selmir Pidro,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=bdc5f742404ab5b0_8294f9a3a7ae3c59&schid=8006&row=25&page=0
tor.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=0&page=0
tor.pdf,1,Federico Bernardeschi +,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=1&page=0
tor.pdf,2,Alonso Coello,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=2&page=0
tor.pdf,3,Deybi Flores,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=3&page=0
tor.pdf,4,Nicksoen Gomis,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=4&page=0
tor.pdf,5,Lorenzo Insigne +,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=5&page=0
tor.pdf,6,Kevin Long,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=6&page=0
tor.pdf,7,Matty Longstaff,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=7&page=0
tor.pdf,8,Cassius Mailula,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=8&page=0
tor.pdf,9,Prince Owusu,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=9&page=0
tor.pdf,10,Raoul Petretta +,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=10&page=0
tor.pdf,11,Sigurd Rosted,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=11&page=0
tor.pdf,12,Tyrese Spicer,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=12&page=0
tor.pdf,,DESIGNATED PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=13&page=0
tor.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=14&page=0
tor.pdf,1,Federico Bernardeschi^,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=15&page=0
tor.pdf,2,Lorenzo Insigne^,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=16&page=0
tor.pdf,3,Richie Laryea,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=17&page=0
tor.pdf,U22,INITIATIVE PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=18&page=0
tor.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=19&page=0
tor.pdf,1,Cassius Mailula,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=20&page=0
tor.pdf,2,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=21&page=0
tor.pdf,3,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=22&page=0
tor.pdf,,UNAVAILABLE PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=23&page=0
tor.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=24&page=0
tor.pdf,1,Hugo Mbongue,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=25&page=0
tor.pdf,2,Luke Singh,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=26&page=0
tor.pdf,,NOTES,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=27&page=0
tor.pdf,,*Indicates player is currently,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=28&page=0
tor.pdf,,"receive roster/international spot relief,",https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6e81edb96cc0d08d_8294f9a3a7ae3c59&schid=8006&row=29&page=0
van.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=0&page=0
van.pdf,1,Giuseppe Bovalina*,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=1&page=0
van.pdf,2,Javain Brown,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=2&page=0
van.pdf,3,Déiber Caicedo*,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=3&page=0
van.pdf,4,Andrés Cubas +,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=4&page=0
van.pdf,5,Ryan Gauld +,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=5&page=0
van.pdf,6,Bjørn Inge Utvik,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=6&page=0
van.pdf,7,Mathias Laborda,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=7&page=0
van.pdf,8,Luís Martins,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=8&page=0
van.pdf,9,J.C. Ngando*,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=9&page=0
van.pdf,10,Alessandro Schöpf,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=10&page=0
van.pdf,11,Yohei Takaoka,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=11&page=0
van.pdf,12,Ranko Veselinović +,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=12&page=0
van.pdf,13,Pedro Vite,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=13&page=0
van.pdf,,DESIGNATED PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=14&page=0
van.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=15&page=0
van.pdf,1,Andrés Cubas^,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=16&page=0
van.pdf,2,Ryan Gauld^,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=17&page=0
van.pdf,3,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=18&page=0
van.pdf,U22,INITIATIVE PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=19&page=0
van.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=20&page=0
van.pdf,1,Déiber Caicedo*,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=21&page=0
van.pdf,2,Pedro Vite,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=22&page=0
van.pdf,3,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=23&page=0
van.pdf,,UNAVAILABLE PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=24&page=0
van.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=25&page=0
van.pdf,1,Giuseppe Bovalina,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=26&page=0
van.pdf,2,Déiber Caicedo,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=27&page=0
van.pdf,3,J.C. Ngando,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=34936e08798504b6_8294f9a3a7ae3c59&schid=8006&row=28&page=0
